thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,text.started,key_resp.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
123,0,123,[-0.401],[-0.1],[1],[0],[0],[2.133158300013747],['target'],123,0,123,0,201.63259560003644,,,,,,,,,10,201.61825340002542,201.63259560003644,201.63259560003644,0.016511800000444055,203.7514890000457,[-0.401],[-0.1],[1],[0],[0],[2.133158300013747],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
124,0,124,[-0.49],[0.411],[1],[0],[0],[1.6232253999914974],['target'],124,0,124,0,203.7819949000259,,,,,,,,,5,203.7611480000196,203.7819949000259,203.7819949000259,0.009469700045883656,205.38447440002346,[-0.49],[0.411],[1],[0],[0],[1.6232253999914974],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
125,0,125,[-0.461],[0.461],[1],[0],[0],[1.3645234000287019],['target'],125,0,125,0,205.41495000000577,,,,,,,,,10,205.40281420003157,205.41495000000577,205.41495000000577,0.018209900008514524,206.7674193000421,[-0.461],[0.461],[1],[0],[0],[1.3645234000287019],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
126,0,126,[-0.198],[-0.441],[1],[0],[0],[1.4912933000014164],['target'],126,0,126,0,206.79887400002917,,,,,,,,,5,206.77727360004792,206.79887400002917,206.79887400002917,0.009654699999373406,208.2686440999969,[-0.198],[-0.441],[1],[0],[0],[1.4912933000014164],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
127,0,127,[0.346],[0.355],[1],[0],[0],[1.924453099956736],['target'],127,0,127,0,208.29923030000646,,,,,,,,,5,208.27784590004012,208.29923030000646,208.29923030000646,0.00904229999287054,210.20238950004568,[0.346],[0.355],[1],[0],[0],[1.924453099956736],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
128,0,128,[-0.312],[-0.427],[1],[0],[0],[1.639259600022342],['target'],128,0,128,0,210.23197940003593,,,,,,,,,5,210.2131566000171,210.23197940003593,210.23197940003593,0.010591600032057613,211.85250160004944,[-0.312],[-0.427],[1],[0],[0],[1.639259600022342],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
129,0,129,[-0.397],[-0.033],[1],[0],[0],[1.6666721000219695],['target'],129,0,129,0,211.88210760004586,,,,,,,,,10,211.86885650001932,211.88210760004586,211.88210760004586,0.01617500005522743,213.53562390001025,[-0.397],[-0.033],[1],[0],[0],[1.6666721000219695],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
130,0,130,[-0.33],[0.108],[1],[0],[0],[1.0656213000183925],['target'],130,0,130,0,213.56539500004146,,,,,,,,,10,213.5532767000259,213.56539500004146,213.56539500004146,0.017422599950805306,214.6189660000382,[-0.33],[0.108],[1],[0],[0],[1.0656213000183925],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
131,0,131,[-0.407],[0.114],[1],[0],[0],[1.1841262000380084],['target'],131,0,131,0,214.64863170002354,,,,,,,,,10,214.63470860000234,214.64863170002354,214.64863170002354,0.015571399999316782,215.81891550001455,[-0.407],[0.114],[1],[0],[0],[1.1841262000380084],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
132,0,132,[0.444],[-0.309],[1],[0],[0],[1.4823868999956176],['target'],132,0,132,0,215.84928530000616,,,,,,,,,10,215.8356653000228,215.84928530000616,215.84928530000616,0.016557799943257123,217.31812430004356,[0.444],[-0.309],[1],[0],[0],[1.4823868999956176],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
133,0,133,[-0.404],[0.018],[1],[0],[0],[1.4350274000316858],['target'],133,0,133,0,217.34897220000857,,,,,,,,,10,217.33421210001688,217.34897220000857,217.34897220000857,0.015914299990981817,218.76932150003267,[-0.404],[0.018],[1],[0],[0],[1.4350274000316858],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
134,0,134,[-0.463],[0.315],[1],[0],[0],[1.5642936999793164],['target'],134,0,134,0,218.79881250002654,,,,,,,,,10,218.7867518000421,218.79881250002654,218.79881250002654,0.017230800003744662,220.35111010004766,[-0.463],[0.315],[1],[0],[0],[1.5642936999793164],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
135,0,135,[0.274],[-0.42],[1],[0],[0],[1.5940670000272803],['target'],135,0,135,0,220.3821103000082,,,,,,,,,5,220.35972629999742,220.3821103000082,220.3821103000082,0.00846440001623705,221.95386510004755,[0.274],[-0.42],[1],[0],[0],[1.5940670000272803],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
136,0,136,[-0.194],[-0.12],[1],[0],[0],[1.289207499998156],['target'],136,0,136,0,221.98213000001851,,,,,,,,,5,221.96255769999698,221.98213000001851,221.98213000001851,0.008537599991541356,223.251899600029,[-0.194],[-0.12],[1],[0],[0],[1.289207499998156],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
137,0,137,[0.041],[-0.114],[1],[0],[0],[0.9714742000214756],['target'],137,0,137,0,223.28266670001904,,,,,,,,,5,223.26306460000342,223.28266670001904,223.28266670001904,0.01095359999453649,224.23458230000688,[0.041],[-0.114],[1],[0],[0],[0.9714742000214756],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
138,0,138,[0.038],[0.204],[1],[0],[0],[1.2358107999898493],['target'],138,0,138,0,224.2654126000125,,,,,,,,,10,224.24972120003076,224.2654126000125,224.2654126000125,0.01505889999680221,225.48563350003678,[0.038],[0.204],[1],[0],[0],[1.2358107999898493],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
139,0,139,[-0.443],[-0.117],[1],[0],[0],[1.8962920000194572],['target'],139,0,139,0,225.5155751000275,,,,,,,,,10,225.50428200000897,225.5155751000275,225.5155751000275,0.01840599998831749,227.400641300017,[-0.443],[-0.117],[1],[0],[0],[1.8962920000194572],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
140,0,140,[-0.151],[0.4],[1],[0],[0],[1.7353277999791317],['target'],140,0,140,0,227.43221330002416,,,,,,,,,10,227.41671090002637,227.43221330002416,227.43221330002416,0.015911399968899786,229.1521075000055,[-0.151],[0.4],[1],[0],[0],[1.7353277999791317],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
141,0,141,[-0.5],[0.325],[1],[0],[0],[1.7988558000070043],['target'],141,0,141,0,229.1824673000374,,,,,,,,,10,229.16894790000515,229.1824673000374,229.1824673000374,0.016666100011207163,230.96787490003044,[-0.5],[0.325],[1],[0],[0],[1.7988558000070043],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
142,0,142,[0.146],[0.306],[1],[0],[0],[1.4405272000003606],['target'],142,0,142,0,230.9992665000027,,,,,,,,,5,230.97708380001131,230.9992665000027,230.9992665000027,0.00902589998440817,232.41767880000407,[0.146],[0.306],[1],[0],[0],[1.4405272000003606],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
143,0,143,[-0.325],[0.472],[1],[0],[0],[1.3182842999813147],['target'],143,0,143,0,232.4488325000275,,,,,,,,,10,232.43370020005386,232.4488325000275,232.4488325000275,0.015890599985141307,233.75208810000913,[-0.325],[0.472],[1],[0],[0],[1.3182842999813147],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
144,0,144,[-0.106],[-0.11],[1],[0],[0],[1.540854600025341],['target'],144,0,144,0,233.78213130001677,,,,,,,,,5,233.76218570000492,233.78213130001677,233.78213130001677,0.009856000018771738,235.3031367000076,[-0.106],[-0.11],[1],[0],[0],[1.540854600025341],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
145,0,145,"[0.224, 0.274]","[-0.279, -0.265]","[1, 1]","[0, 0]","[0, 0]","[1.5554609000100754, 2.453275899984874]","[None, 'target']",145,0,145,0,235.3320688000531,,,,,,,,,5,235.31376730004558,235.3320688000531,235.3320688000531,0.010440199985168874,237.76708340004552,"[0.224, 0.274]","[-0.279, -0.265]","[1, 1]","[0, 0]","[0, 0]","[1.5554609000100754, 2.453275899984874]","[None, 'target']",participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
146,0,146,[0.076],[-0.387],[1],[0],[0],[1.8185960000264458],['target'],146,0,146,0,237.7989660000312,,,,,,,,,10,237.78247860004194,237.7989660000312,237.7989660000312,0.01532870001392439,239.60114630003227,[0.076],[-0.387],[1],[0],[0],[1.8185960000264458],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
147,0,147,[0.207],[-0.126],[1],[0],[0],[1.1665064000408165],['target'],147,0,147,0,239.63204560003942,,,,,,,,,10,239.61747930001002,239.63204560003942,239.63204560003942,0.016163500025868416,240.78404950001277,[0.207],[-0.126],[1],[0],[0],[1.1665064000408165],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
148,0,148,[-0.394],[-0.441],[1],[0],[0],[2.7993201999925077],['target'],148,0,148,0,240.81562649999978,,,,,,,,,10,240.80141470005037,240.81562649999978,240.81562649999978,0.017118800024036318,243.60079190001125,[-0.394],[-0.441],[1],[0],[0],[2.7993201999925077],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
149,0,149,[0.021],[0.268],[1],[0],[0],[1.6846511000185274],['target'],149,0,149,0,243.6320956000127,,,,,,,,,10,243.6169510000036,243.6320956000127,243.6320956000127,0.016033300023991615,245.3016604000004,[0.021],[0.268],[1],[0],[0],[1.6846511000185274],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
150,0,150,[0.226],[-0.338],[1],[0],[0],[1.8760223000426777],['target'],150,0,150,0,245.33215720002772,,,,,,,,,5,245.31035010004416,245.33215720002772,245.33215720002772,0.008544699987396598,247.18641630001366,[0.226],[-0.338],[1],[0],[0],[1.8760223000426777],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
151,0,151,[-0.053],[0.11],[1],[0],[0],[1.4064040000084788],['target'],151,0,151,0,247.215259300021,,,,,,,,,5,247.1946786000044,247.215259300021,247.215259300021,0.008183799975086004,248.60115130001213,[-0.053],[0.11],[1],[0],[0],[1.4064040000084788],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
152,0,152,[-0.449],[-0.115],[1],[0],[0],[1.3414163999841549],['target'],152,0,152,0,248.6318498000037,,,,,,,,,5,248.61057830002392,248.6318498000037,248.6318498000037,0.009259699960239232,249.9520857000025,[-0.449],[-0.115],[1],[0],[0],[1.3414163999841549],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
153,0,153,[0.105],[0.393],[1],[0],[0],[1.3240242999745533],['target'],153,0,153,0,249.98222310002893,,,,,,,,,5,249.96126770001138,249.98222310002893,249.98222310002893,0.008987899986095726,251.2853754000389,[0.105],[0.393],[1],[0],[0],[1.3240242999745533],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
154,0,154,[0.142],[0.309],[1],[0],[0],[1.1063271000166424],['target'],154,0,154,0,251.31530400004704,,,,,,,,,5,251.2946567000472,251.31530400004704,251.31530400004704,0.009109599981456995,252.4010781000252,[0.142],[0.309],[1],[0],[0],[1.1063271000166424],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
155,0,155,[0.094],[-0.004],[1],[0],[0],[1.6161458999849856],['target'],155,0,155,0,252.43233910005074,,,,,,,,,10,252.41746910003712,252.43233910005074,252.43233910005074,0.016231599962338805,254.03365749999648,[0.094],[-0.004],[1],[0],[0],[1.6161458999849856],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
156,0,156,[0.122],[-0.245],[1],[0],[0],[1.1854617000208236],['target'],156,0,156,0,254.06497570005013,,,,,,,,,10,254.05023100000108,254.06497570005013,254.06497570005013,0.016494299983605742,255.2357866000384,[0.122],[-0.245],[1],[0],[0],[1.1854617000208236],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
157,0,157,[0.439],[-0.269],[1],[0],[0],[1.6565502000157721],['target'],157,0,157,0,255.265724900004,,,,,,,,,5,255.2459357000189,255.265724900004,255.265724900004,0.009696200024336576,256.90258990001166,[0.439],[-0.269],[1],[0],[0],[1.6565502000157721],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
158,0,158,[0.444],[-0.382],[1],[0],[0],[1.2712052999995649],['target'],158,0,158,0,256.932043000008,,,,,,,,,5,256.91264400002547,256.932043000008,256.932043000008,0.009858099976554513,258.1839330000221,[0.444],[-0.382],[1],[0],[0],[1.2712052999995649],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
159,0,159,[-0.074],[0.36],[1],[0],[0],[1.8006614999612793],['target'],159,0,159,0,258.21556550002424,,,,,,,,,10,258.20122889999766,258.21556550002424,258.21556550002424,0.017138800001703203,260.0019715000526,[-0.074],[0.36],[1],[0],[0],[1.8006614999612793],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
160,0,160,[-0.119],[-0.205],[1],[0],[0],[1.22431769996183],['target'],160,0,160,0,260.03182580001885,,,,,,,,,5,260.0112181000295,260.03182580001885,260.03182580001885,0.009026899992022663,261.23563310003374,[-0.119],[-0.205],[1],[0],[0],[1.22431769996183],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
161,0,161,[-0.384],[0.06],[1],[0],[0],[1.2550297999987379],['target'],161,0,161,0,261.2651088000275,,,,,,,,,5,261.24714610003866,261.2651088000275,261.2651088000275,0.011323800019454211,262.50228990003234,[-0.384],[0.06],[1],[0],[0],[1.2550297999987379],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
162,0,162,[0.276],[-0.319],[1],[0],[0],[1.4458740000263788],['target'],162,0,162,0,262.53196240001125,,,,,,,,,10,262.5226557000424,262.53196240001125,262.53196240001125,0.020168600021861494,263.96861820004415,[0.276],[-0.319],[1],[0],[0],[1.4458740000263788],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
163,0,163,[0.253],[0.049],[1],[0],[0],[1.2483783000498079],['target'],163,0,163,0,263.9987054000376,,,,,,,,,10,263.9853631000151,263.9987054000376,263.9987054000376,0.016518699994776398,265.23382280004444,[0.253],[0.049],[1],[0],[0],[1.2483783000498079],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
164,0,164,[-0.004],[0.463],[1],[0],[0],[2.3505924999481067],['target'],164,0,164,0,265.26515810005367,,,,,,,,,10,265.2502745000529,265.26515810005367,265.26515810005367,0.016261300013866276,267.60093990003224,[-0.004],[0.463],[1],[0],[0],[2.3505924999481067],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
165,0,165,[-0.025],[0.389],[1],[0],[0],[1.6210456999833696],['target'],165,0,165,0,267.6319258000003,,,,,,,,,10,267.61722830001963,267.6319258000003,267.6319258000003,0.016123300010804087,269.23838380002417,[-0.025],[0.389],[1],[0],[0],[1.6210456999833696],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
166,0,166,[0.24],[-0.374],[1],[0],[0],[1.792615799990017],['target'],166,0,166,0,269.28176550002536,,,,,,,,,10,269.25972670002375,269.28176550002536,269.28176550002536,0.021085799962747842,271.052442300017,[0.24],[-0.374],[1],[0],[0],[1.792615799990017],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
167,0,167,[-0.337],[-0.067],[1],[0],[0],[1.4544832999818027],['target'],167,0,167,0,271.08187950000865,,,,,,,,,5,271.063676699996,271.08187950000865,271.08187950000865,0.011043599981348962,272.5182519000373,[-0.337],[-0.067],[1],[0],[0],[1.4544832999818027],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
168,0,168,[-0.13],[0.49],[1],[0],[0],[2.715532500005793],['target'],168,0,168,0,272.54845260002185,,,,,,,,,10,272.53574890003074,272.54845260002185,272.54845260002185,0.017299700004514307,275.25138770003105,[-0.13],[0.49],[1],[0],[0],[2.715532500005793],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
169,0,169,[0.483],[0.235],[1],[0],[0],[1.256849700002931],['target'],169,0,169,0,275.28202890005196,,,,,,,,,5,275.26083770004334,275.28202890005196,275.28202890005196,0.009146999975200742,276.5178100000485,[0.483],[0.235],[1],[0],[0],[1.256849700002931],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
170,0,170,[-0.17],[0.449],[1],[0],[0],[1.6900417999713682],['target'],170,0,170,0,276.5489065000438,,,,,,,,,5,276.5296492000343,276.5489065000438,276.5489065000438,0.01159070001449436,278.2198348000529,[-0.17],[0.449],[1],[0],[0],[1.6900417999713682],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
171,0,171,[-0.076],[-0.289],[1],[0],[0],[1.696909999998752],['target'],171,0,171,0,278.248594100005,,,,,,,,,10,278.23827880003955,278.248594100005,278.248594100005,0.01819109998177737,279.9352791000274,[-0.076],[-0.289],[1],[0],[0],[1.696909999998752],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
172,0,172,[0.294],[0.084],[1],[0],[0],[1.3403499000123702],['target'],172,0,172,0,279.9652410999988,,,,,,,,,5,279.9451281000511,279.9652410999988,279.9652410999988,0.009646299993619323,281.285567700048,[0.294],[0.084],[1],[0],[0],[1.3403499000123702],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
173,0,173,[-0.092],[0.424],[1],[0],[0],[1.3667121000471525],['target'],173,0,173,0,281.3151178000262,,,,,,,,,10,281.3018899000017,281.3151178000262,281.3151178000262,0.016184100008103997,282.66867830004776,[-0.092],[0.424],[1],[0],[0],[1.3667121000471525],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
174,0,174,[-0.306],[0.024],[1],[0],[0],[1.4679531000438146],['target'],174,0,174,0,282.6989528000122,,,,,,,,,10,282.68572580005275,282.6989528000122,282.6989528000122,0.016853999986778945,284.153740400041,[-0.306],[0.024],[1],[0],[0],[1.4679531000438146],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
175,0,175,[0.138],[-0.428],[1],[0],[0],[1.5497936999890953],['target'],175,0,175,0,284.18192590004764,,,,,,,,,10,284.1688829000341,284.18192590004764,284.18192590004764,0.015053199953399599,285.71873720001895,[0.138],[-0.428],[1],[0],[0],[1.5497936999890953],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
176,0,176,[-0.3],[0.291],[1],[0],[0],[1.9173913999693468],['target'],176,0,176,0,285.74860970000736,,,,,,,,,10,285.7346037000534,285.74860970000736,285.74860970000736,0.01572119997581467,287.65205850003986,[-0.3],[0.291],[1],[0],[0],[1.9173913999693468],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
177,0,177,[-0.156],[0.281],[1],[0],[0],[1.1162838999880478],['target'],177,0,177,0,287.68193290004274,,,,,,,,,10,287.6688798000105,287.68193290004274,287.68193290004274,0.0166738000116311,288.78524120000657,[-0.156],[0.281],[1],[0],[0],[1.1162838999880478],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
178,0,178,[-0.141],[-0.417],[1],[0],[0],[1.6079398000147194],['target'],178,0,178,0,288.81552570004715,,,,,,,,,5,288.7947690000292,288.81552570004715,288.81552570004715,0.009366200014483184,290.4027978000231,[-0.141],[-0.417],[1],[0],[0],[1.6079398000147194],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
179,0,179,[-0.012],[0.441],[1],[0],[0],[1.9142804000293836],['target'],179,0,179,0,290.4319195999997,,,,,,,,,10,290.4191387000028,290.4319195999997,290.4319195999997,0.016165399982128292,292.3335014000186,[-0.012],[0.441],[1],[0],[0],[1.9142804000293836],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
180,0,180,[0.419],[-0.404],[1],[0],[0],[2.500749099999666],['target'],180,0,180,0,292.3652065000497,,,,,,,,,10,292.3498464000295,292.3652065000497,292.3652065000497,0.016169199952855706,294.8506564000272,[0.419],[-0.404],[1],[0],[0],[2.500749099999666],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
181,0,181,[0.023],[-0.106],[1],[0],[0],[1.2100348999956623],['target'],181,0,181,0,294.8819954000064,,,,,,,,,5,294.85891720000654,294.8819954000064,294.8819954000064,0.008116499986499548,296.0690711000352,[0.023],[-0.106],[1],[0],[0],[1.2100348999956623],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
182,0,182,[0.024],[0.235],[1],[0],[0],[1.3763933000154793],['target'],182,0,182,0,296.1154080000124,,,,,,,,,10,296.090997100051,296.1154080000124,296.1154080000124,0.02171599998837337,297.4675125000067,[0.024],[0.235],[1],[0],[0],[1.3763933000154793],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
183,0,183,[0.39],[0.382],[1],[0],[0],[1.372161400038749],['target'],183,0,183,0,297.4983741000178,,,,,,,,,5,297.4794889000477,297.4983741000178,297.4983741000178,0.011675600020680577,298.8517405000166,[0.39],[0.382],[1],[0],[0],[1.372161400038749],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
184,0,184,[-0.203],[-0.295],[1],[0],[0],[1.5243673999793828],['target'],184,0,184,0,298.88178700004937,,,,,,,,,5,298.86077430000296,298.88178700004937,298.88178700004937,0.008844500000122935,300.3852459000191,[-0.203],[-0.295],[1],[0],[0],[1.5243673999793828],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
185,0,185,[0.256],[-0.42],[1],[0],[0],[1.5380754999932833],['target'],185,0,185,0,300.41559530002996,,,,,,,,,5,300.39735020004446,300.41559530002996,300.41559530002996,0.011915799987036735,301.9355052000028,[0.256],[-0.42],[1],[0],[0],[1.5380754999932833],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
186,0,186,[-0.27],[0.212],[1],[0],[0],[1.5250804999959655],['target'],186,0,186,0,301.96513030002825,,,,,,,,,5,301.94492010003887,301.96513030002825,301.96513030002825,0.009251499956008047,303.47012890002225,[-0.27],[0.212],[1],[0],[0],[1.5250804999959655],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
187,0,187,[0.042],[-0.437],[1],[0],[0],[1.8365718999993987],['target'],187,0,187,0,303.4983765000361,,,,,,,,,5,303.4805463000084,303.4983765000361,303.4983765000361,0.010182199999690056,305.3171925000497,[0.042],[-0.437],[1],[0],[0],[1.8365718999993987],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
188,0,188,[0.384],[-0.281],[1],[0],[0],[1.2732031000196002],['target'],188,0,188,0,305.34878520003986,,,,,,,,,5,305.3274839000078,305.34878520003986,305.34878520003986,0.010144800005946308,306.60075640003197,[0.384],[-0.281],[1],[0],[0],[1.2732031000196002],['target'],participant 4,001,2025-09-30_23h31.35.087,visual_search,,2025.1.1,59.7915904394216,2025-09-30 23h31.42.442613 +0530,
